soc_code,occupation_title,aioe_score,ilo_score,gpts_are_gpts_score,gpts_are_gpts_human_score,composite_exposure_score,impact_pattern,job_zone,anthropic_1p_automation_share,anthropic_1p_augmentation_share,employment_growth_rate,skill__active_learning,skill__active_listening,skill__critical_thinking,skill__learning_strategies,skill__mathematics,skill__monitoring,skill__reading_comprehension,skill__science,skill__speaking,skill__writing,ilo_task_mean,ilo_task_std,tot_emp_2023,tot_emp_2024,tot_emp_2025
51-8021,Stationary Engineers and Boiler Operators,-0.5032496,0.2,0.1627906976744186,0.1046511627906976,-0.6438238257059129,Augmentation,3.0,95.69,4.3100000000000005,-0.08632014649304443,3.12,3.25,3.25,2.12,2.12,3.12,3.12,2.25,3.0,2.88,0.2,0.04,33840.0,30780.0,28250.0
51-8031,Water and Liquid Waste Treatment Plant and System Operators,-0.44501,0.27,0.125,0.125,-0.5077495205689265,Transformation,2.0,,,0.03172282730316067,2.75,3.12,3.0,2.75,2.88,3.62,3.0,2.62,3.12,2.75,0.27,0.09,120710.0,126750.0,128490.0
51-8091,Chemical Plant and System Operators,-0.3831282,0.29,0.1515151515151515,0.1515151515151515,-0.39733718458737427,Transformation,2.0,98.15,1.85,-0.03885265077679234,3.0,3.12,3.62,2.75,2.75,3.75,3.12,2.62,3.12,3.0,0.29,0.1,17980.0,17840.0,16610.0
51-8092,Gas Plant Operators,-0.2982082,0.29,0.09375,0.078125,-0.45642845212199196,Transformation,2.0,95.715,4.285,0.06387346145875528,2.88,3.0,3.5,2.75,2.88,3.62,3.12,2.0,3.0,3.0,0.29,0.11,15930.0,15910.0,18030.0
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",-0.370036,0.29,0.1951219512195122,0.1707317073170731,-0.32699658860199426,Transformation,2.0,98.96000000000001,1.04,-0.0030021082454237957,3.0,3.0,3.0,2.88,2.62,3.62,3.5,2.0,3.12,3.0,0.29,0.11,33360.0,34860.0,33160.0
51-8099,"Plant and System Operators, All Other",-0.6702387,0.25,0.0945945945945946,0.081081081081081,-0.6784967275616163,Transformation,2.0,,,-0.042884402617209605,2.88,3.25,3.12,2.5,2.88,3.38,3.5,2.88,3.25,3.12,0.25,0.1,15370.0,15950.0,14080.0
51-9011,Chemical Equipment Operators and Tenders,-0.511521,0.24,0.1521739130434782,0.0652173913043478,-0.5633080487083005,Augmentation,2.0,100.0,0.0,0.07752850852256454,2.88,3.0,3.0,2.62,2.62,3.62,3.12,2.5,2.88,3.0,0.24,0.07,120260.0,127410.0,139630.0
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",-0.9379141,0.22999999999999998,0.1428571428571428,0.0857142857142857,-0.7443692284653918,Augmentation,2.0,100.0,0.0,0.0631729191476933,2.88,3.0,3.12,2.75,2.62,3.12,3.0,2.5,2.88,2.88,0.22999999999999998,0.12000000000000001,53170.0,54200.0,60100.0
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",-1.043476,0.1975,0.1081081081081081,0.081081081081081,-0.912841848102326,Augmentation,2.0,95.74000000000001,4.26,-0.004014161285665452,2.75,3.0,2.88,2.5,2.38,3.12,3.0,1.88,3.0,2.88,0.1975,0.08,26210.0,28550.0,26000.0
51-9022,"Grinding and Polishing Workers, Hand",-1.146524,0.18,0.0357142857142857,0.0357142857142857,-1.10018159396748,Augmentation,2.0,99.45,0.55,-0.07524770761123545,2.38,2.88,2.88,2.12,2.12,2.75,2.75,1.12,2.88,2.38,0.18,0.055,12290.0,11850.0,10510.0
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",-0.819664,0.2,0.1111111111111111,0.0833333333333333,-0.8274858448750403,Augmentation,2.0,98.75,1.25,-0.05254364804022571,2.75,2.88,3.12,2.62,2.38,3.12,3.12,1.88,3.0,2.75,0.2,0.08499999999999999,105740.0,100840.0,94920.0
51-9031,"Cutters and Trimmers, Hand",-0.9479839,0.18,0.0,0.0,-1.0880368173359585,Augmentation,2.0,99.52000000000001,0.48,-0.0838476218142521,2.12,2.88,2.62,2.0,2.0,2.75,2.75,1.0,2.88,2.12,0.18,0.05,7220.0,7070.0,6060.0
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",-1.079282,0.23,0.0681818181818181,0.0568181818181818,-0.9044746714220163,Transformation,2.0,,,-0.0763189693222065,2.5,2.88,2.88,2.0,2.38,3.12,3.12,1.5,2.75,2.25,0.23,0.11,52720.0,47540.0,44980.0
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",-1.042151,0.16,0.075,0.075,-1.055619796240311,Augmentation,2.0,,,0.01469580088081468,2.62,3.0,3.0,2.12,2.12,3.38,3.0,1.75,3.12,2.75,0.16,0.05,57080.0,57310.0,58770.0
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",-0.9582346,0.19000000000000003,0.16,0.04,-0.8245417746979747,Augmentation,2.0,100.0,0.0,-0.018387676811034925,2.38,3.12,3.12,2.12,2.25,3.12,3.12,1.88,3.12,2.62,0.19000000000000003,0.08666666666666667,14820.0,16160.0,14280.0
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",-0.0293395,0.31,0.4166666666666666,0.1770833333333333,0.17143121253687899,Transformation,2.0,95.15,4.85,0.010837059309830588,2.38,3.12,3.25,2.0,2.62,3.0,3.12,1.62,3.12,3.25,0.31,0.11,584630.0,591180.0,597370.0
51-9071,Jewelers and Precious Stone and Metal Workers,-0.1560197,0.18,0.2053571428571428,0.1339285714285714,-0.5133460240923097,Augmentation,3.0,94.42,5.58,-0.0342524505974362,2.565,3.06,3.06,2.185,2.375,2.935,2.875,1.375,3.0,2.69,0.18,0.05,24060.0,23420.0,22440.0
51-9081,Dental Laboratory Technicians,0.0013206,0.18,0.0416666666666666,0.0416666666666666,-0.7085608508530822,Augmentation,2.0,,,0.0032121560312028397,3.0,3.0,3.25,2.88,2.0,3.0,3.38,2.12,3.0,2.88,0.18,0.05,34190.0,33920.0,34410.0
51-9082,Medical Appliance Technicians,-0.4949538,0.18,0.1379310344827586,0.1034482758620689,-0.7283388957091507,Augmentation,2.0,,,-0.05194684701938046,3.12,3.62,3.75,2.75,2.62,3.25,3.62,1.75,3.62,2.88,0.18,0.05,12550.0,11490.0,11280.0
51-9083,Ophthalmic Laboratory Technicians,-0.5966759,0.14,0.09375,0.0625,-0.9284275710531213,Augmentation,2.0,,,0.011447633735663931,2.75,2.88,3.0,2.5,2.12,3.0,3.0,1.75,2.88,2.75,0.14,0.01,18240.0,18740.0,18660.0
51-9111,Packaging and Filling Machine Operators and Tenders,-0.978608,0.22,0.0,0.075,-0.9989088812074156,Augmentation,2.0,,,0.009987796876049337,2.38,3.0,2.88,2.12,2.12,3.12,2.88,1.0,2.75,2.62,0.22,0.01,371600.0,383860.0,379060.0
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",-1.121331,,,,-1.12133099409466,,,,,,,,,,,,,,,,,,,,
51-9122,"Painters, Transportation Equipment",-1.447553,,,,-1.4475529943687702,,,,,,,,,,,,,,,,,,,,
51-9123,"Painting, Coating, and Decorating Workers",-0.9705587,0.18,0.0,0.0294117647058823,-1.0955617506756143,Augmentation,2.0,,,-0.13857323307993552,2.12,2.88,2.75,2.0,1.88,2.88,2.75,1.0,2.75,2.25,0.18,0.08,10700.0,8470.0,7940.0
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",,0.14666666666666667,0.0434782608695652,0.0108695652173913,-1.1835601633104744,Augmentation,2.0,98.375,1.625,0.009132026423655404,2.5,2.62,2.75,2.62,2.0,3.12,2.62,1.12,2.62,2.25,0.14666666666666667,0.013333333333333334,155880.0,159500.0,158740.0
51-9141,Semiconductor Processors,-0.6372312,,0.234375,0.0625,-0.5258942518469029,,2.0,,,0.09060258052961023,2.5,3.25,3.38,2.25,1.88,3.25,3.38,1.88,2.88,2.75,,,26450.0,32150.0,31460.0
51-9151,Photographic Process Workers and Processing Machine Operators,-0.3615806,0.27,0.38,0.17,-0.09412798729758103,Augmentation,2.0,95.55,4.45,-0.08792046319643487,2.88,3.38,3.12,2.5,2.0,3.12,3.25,1.62,3.25,2.75,0.27,0.06,5770.0,5550.0,4800.0
51-9161,Computer Numerically Controlled Tool Operators,,0.15,0.25,0.18,-0.7024460487307863,Augmentation,2.0,96.36500000000001,3.6350000000000002,-0.04978176681330215,2.88,3.12,3.62,2.62,2.75,3.62,2.88,1.62,3.0,2.62,0.15,0.035,187670.0,176950.0,169450.0
51-9162,Computer Numerically Controlled Tool Programmers,,0.16,0.8035714285714285,0.3571428571428571,0.5911246594306461,Augmentation,2.0,93.905,6.095000000000001,0.008349021341582885,2.88,3.0,3.0,2.62,3.12,3.5,3.0,1.88,3.0,2.88,0.16,0.060000000000000005,28030.0,28230.0,28500.0
51-9191,Cementing and Gluing Machine Operators and Tenders,-1.311418,0.2,0.064516129032258,0.0,-1.061901455979443,Augmentation,2.0,,,-0.041217131812767205,2.62,3.12,2.88,2.25,2.5,3.12,3.0,1.5,3.12,2.75,0.2,0.08499999999999999,12510.0,12170.0,11500.0
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",-1.141885,0.23,0.1052631578947368,0.0526315789473684,-0.8692387461619103,Transformation,2.0,,,-0.014903963471869508,2.12,2.88,2.88,2.25,2.0,2.88,2.75,1.5,2.88,2.25,0.23,0.09333333333333334,15210.0,13890.0,14760.0
51-9193,Cooling and Freezing Equipment Operators and Tenders,-0.9604952,0.15,0.08,0.04,-1.0456702526390151,Augmentation,2.0,,,0.030309886169428868,3.0,3.0,3.62,2.5,2.38,3.5,3.0,1.75,3.12,2.88,0.15,0.03,6500.0,6590.0,6900.0
51-9194,Etchers and Engravers,-0.6395226,0.23,0.1363636363636363,0.0303030303030303,-0.654729987186196,Augmentation,2.0,,,-0.02424980036463631,2.38,3.0,3.0,2.25,2.0,3.12,3.12,1.12,3.0,2.25,0.23,0.135,8140.0,8390.0,7750.0
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",-1.183408,0.18333333333333335,0.07098155467720682,0.046565191430258876,-1.0508393370493618,Augmentation,2.25,,,-0.07127722784138246,2.3125,2.9699999999999998,2.9050000000000002,2.1550000000000002,2.2175000000000002,2.9375,2.8475,1.4075,2.8775,2.5324999999999998,0.18333333333333335,0.06166666666666667,38480.0,34750.0,33190.0
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",-0.8740445,0.23,0.0,0.0263157894736842,-0.9392203888105156,Augmentation,2.0,,,-0.0017120191020489894,2.88,3.0,3.0,2.0,2.12,3.0,2.75,1.0,3.0,2.25,0.23,0.08,96460.0,96950.0,96130.0
51-9197,Tire Builders,-1.610915,0.18,0.0192307692307692,0.0,-1.2799179433702044,Augmentation,2.0,,,0.0026586149635861034,2.0,3.0,3.0,2.0,1.88,3.0,2.25,1.0,2.62,2.0,0.18,0.05,20660.0,20970.0,20770.0
51-9198,Helpers--Production Workers,-1.411304,0.12,0.0888888888888888,0.0555555555555555,-1.2569930548529398,Augmentation,2.0,96.47999999999999,3.5199999999999996,-0.04533198828306462,2.12,2.75,2.62,2.0,2.0,2.75,2.62,1.0,2.62,2.0,0.12,0.02,181810.0,167490.0,165700.0
51-9199,"Production Workers, All Other",-1.290964,0.12,,,-1.2878629937477437,Augmentation,,,,0.0166983646498724,,,,,,,,,,,0.12,0.02,243500.0,277060.0,251700.0
53-1011,Aircraft Cargo Handling Supervisors,-0.7091902,,,,-0.7091901937483561,,,,,,,,,,,,,,,,,,,,
53-1021,"First-Line Supervisors/Managers of Helpers, Laborers, and Material Movers, Hand",0.1160332,,,,0.11603320694504282,,,,,,,,,,,,,,,,,,,,
53-1031,First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators,0.1466245,,,,0.14662450697074736,,,,,,,,,,,,,,,,,,,,
53-1041,Aircraft Cargo Handling Supervisors,,0.14,0.3,0.0,-0.6262229980916245,Augmentation,2.0,,,0.040211474320584584,3.0,3.62,3.75,3.5,3.0,3.62,3.25,1.5,3.62,3.12,0.14,0.03,9020.0,10160.0,9760.0
53-1042,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",,0.14,0.3007662835249042,0.4105363984674329,-0.6244839323569029,Augmentation,2.0,98.4925,1.5074999999999998,,2.935,3.56,3.5,3.0,2.375,3.44,3.31,1.315,3.75,3.12,0.14,0.03,,,
53-1043,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,,0.22588235294117645,0.3717948717948718,0.3076923076923077,-0.14336566155886565,Transformation,3.0,97.795,2.205,,3.12,4.0,3.62,3.12,2.75,3.5,3.62,1.25,3.88,3.38,0.22588235294117645,0.1011764705882353,,,
53-1044,First-Line Supervisors of Passenger Attendants,,0.23518518518518516,0.2894736842105263,0.3157894736842105,-0.2955380451403558,Transformation,3.0,97.205,2.795,,3.5,3.88,3.62,3.25,2.5,3.5,3.62,1.12,3.88,3.38,0.23518518518518516,0.1037037037037037,,,
53-1047,,,,,,,,,,,0.024361282236571746,,,,,,,,,,,,,594330.0,605510.0,623640.0
53-1049,"First-Line Supervisors of Transportation Workers, All Other",,0.22588235294117645,,,-0.495917529816458,Transformation,,,,,,,,,,,,,,,0.22588235294117645,0.1011764705882353,,,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",-0.2070626,0.27,0.3522727272727273,0.2272727272727273,-0.08457299568233606,Augmentation,4.0,,,0.05146727537979956,3.75,4.12,4.12,3.0,3.12,4.12,3.88,2.75,3.75,3.12,0.27,0.05,93670.0,99300.0,103560.0
53-2012,Commercial Pilots,-0.1817332,0.27,0.2386363636363636,0.2159090909090909,-0.24806022475188083,Augmentation,3.0,,,-0.04976929715695233,3.62,3.88,4.0,3.12,2.75,4.12,3.75,2.62,3.75,3.0,0.27,0.05,52750.0,51830.0,47630.0
53-2021,Air Traffic Controllers,1.152798,0.31,0.3409090909090909,0.3068181818181818,0.45085680459466354,Transformation,3.0,94.64500000000001,5.355,0.004472294227179541,3.75,4.38,4.12,3.12,2.88,4.0,3.75,1.75,4.25,3.12,0.31,0.09,22310.0,22400.0,22510.0
53-2022,Airfield Operations Specialists,0.4845738,,0.3658536585365853,0.3292682926829268,0.3333965376545108,,3.0,,,-0.08942409892655268,3.25,4.0,3.75,3.0,2.12,4.0,3.75,1.62,3.75,3.38,,,18320.0,16640.0,15190.0
53-2031,Flight Attendants,-0.7621183,0.22,0.1666666666666666,0.1458333333333333,-0.6745811162788207,Transformation,2.0,97.68,2.32,0.022093659280563616,3.12,3.88,3.12,2.75,2.0,3.88,3.12,1.38,4.12,3.0,0.22,0.1,126020.0,130110.0,131650.0
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",-0.8298703,0.28,0.0909090909090909,0.0454545454545454,-0.6627814036987653,Transformation,2.0,,,0.04706932276075526,3.12,3.5,3.5,2.5,2.0,3.0,3.25,1.62,3.38,2.75,0.28,0.23,11520.0,12080.0,12630.0
53-3021,"Bus Drivers, Transit and Intercity",-0.605453,,,,-0.6054529936611904,,,,,,,,,,,,,,,,,,,,
53-3022,"Bus Drivers, School",-0.2977046,,,,-0.2977045934026029,,,,,,,,,,,,,,,,,,,,
53-3031,Driver/Sales Workers,-0.7293087,0.28,0.3333333333333333,0.1388888888888889,-0.2624760971959917,Transformation,2.0,98.38499999999999,1.615,-0.060037709837819864,2.75,3.75,3.12,2.0,2.62,2.88,3.0,1.0,3.62,2.75,0.28,0.23,463120.0,417420.0,409180.0
53-3032,"Truck Drivers, Heavy and Tractor-Trailer",-1.149057,0.24,0.2788461538461538,0.173076923076923,-0.5841665713241766,Transformation,2.0,98.03999999999999,1.96,0.0043049578910439035,2.5,2.88,3.0,2.0,2.0,3.12,3.0,1.0,3.0,2.75,0.24,0.22,2044400.0,2070480.0,2062040.0
53-3033,"Truck Drivers, Light or Delivery Services",-1.120501,0.28,0.3653846153846154,0.25,-0.3443803514976178,Transformation,2.0,97.88499999999999,2.115,-0.010342740694511132,2.12,3.12,3.0,2.0,2.25,3.12,3.12,1.12,3.12,2.75,0.28,0.23,1003960.0,994410.0,983300.0
53-3041,Taxi Drivers and Chauffeurs,-0.6322603,,,,-0.6322602936837154,,,,,,,,,,,,,,,,,,,,
53-3051,"Bus Drivers, School",,0.18,0.3235294117647059,0.1764705882352941,-0.4238194960315532,Augmentation,2.0,100.0,0.0,0.04140068289678989,2.5,3.38,3.38,2.38,1.75,3.38,3.0,1.0,3.12,2.62,0.18,0.06,371530.0,387920.0,402930.0
53-3052,"Bus Drivers, Transit and Intercity",,0.18,0.2407407407407407,0.1666666666666666,-0.6117067940377454,Augmentation,2.0,97.435,2.565,-0.07220514839532333,2.62,3.12,3.12,2.12,2.0,3.0,2.75,1.0,3.0,2.5,0.18,0.06,184990.0,148980.0,159240.0
53-3053,Shuttle Drivers and Chauffeurs,,0.23,0.25,0.173076923076923,-0.4044381403194265,Augmentation,2.0,95.59,4.41,0.10125182182569659,2.62,3.38,3.25,2.25,1.88,3.25,2.88,1.0,3.12,2.5,0.23,0.14500000000000002,204930.0,229630.0,248530.0
53-3054,Taxi Drivers,,0.28,0.28125,0.25,-0.14726192306821304,Transformation,2.0,,,0.5198924820546322,,,,,,,,,,,0.28,0.23,17770.0,17510.0,41050.0
53-3099,"Motor Vehicle Operators, All Other",,0.25,,,-0.31623629092137334,Transformation,,,,-0.042555872678865625,,,,,,,,,,,0.25,0.17,51140.0,50330.0,46880.0
53-4011,Locomotive Engineers,-0.4977403,0.2,0.2857142857142857,0.2321428571428571,-0.45600557841526573,Augmentation,2.0,,,0.01653510739938846,3.0,3.5,3.62,2.62,2.5,3.88,3.12,1.12,3.38,2.88,0.2,0.08,32390.0,31990.0,33470.0
53-4012,Locomotive Firers,-0.771071,,,,-0.7710709938003518,,,,,,,,,,,,,,,,,,,,
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",-0.8320907,0.2,0.2045454545454545,0.0568181818181818,-0.6902631135636547,Augmentation,2.0,,,0.2701057925542405,3.0,3.38,3.25,2.75,2.38,3.62,3.12,1.5,3.5,2.88,0.2,0.08,2430.0,3300.0,3920.0
53-4021,"Railroad Brake, Signal, and Switch Operators",-1.217647,,,,-1.21764699417559,,,,,,,,,,,,,,,,,,,,
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",,0.185,0.1666666666666666,0.0416666666666666,-0.7611909874517861,Augmentation,2.0,,,-0.04548714872579529,2.38,3.0,3.0,2.25,1.75,3.38,2.88,1.0,3.0,2.38,0.185,0.06,13610.0,12460.0,12400.0
53-4031,Railroad Conductors and Yardmasters,-0.4662731,0.17,0.2777777777777778,0.2083333333333333,-0.5320263236776078,Augmentation,2.0,,,-0.0005378947191394534,3.0,3.5,3.62,2.75,2.25,3.75,3.12,1.5,3.75,3.0,0.17,0.04,46490.0,42710.0,46440.0
53-4041,Subway and Streetcar Operators,-0.6155429,0.19,0.4090909090909091,0.2045454545454545,-0.33343985353266575,Augmentation,2.0,99.04,0.96,-0.17150349409542054,3.0,3.62,3.0,2.62,2.38,3.25,3.12,1.0,3.38,2.75,0.19,0.07,14860.0,9200.0,10200.0
53-4099,"Rail Transportation Workers, All Other",,0.17,,,-0.9122521077440927,Augmentation,,,,-0.21768174128204243,,,,,,,,,,,0.17,0.04,1830.0,1520.0,1120.0
53-5011,Sailors and Marine Oilers,-1.150001,0.14,0.0425531914893617,0.0106382978723404,-1.190329386613018,Augmentation,2.0,100.0,0.0,0.028142062882666297,3.0,3.0,3.0,2.38,2.25,3.5,3.0,1.62,3.0,2.5,0.14,0.02,29960.0,31360.0,31670.0
53-5021,"Captains, Mates, and Pilots of Water Vessels",-0.4281868,0.29,0.2636363636363636,0.209090909090909,-0.24271876035548837,Transformation,3.0,,,0.0331975140933225,3.12,3.38,3.38,2.88,2.38,3.5,3.25,1.88,3.5,3.12,0.29,0.11,34520.0,35390.0,36850.0
53-5022,Motorboat Operators,-0.8871186,0.14,0.0,0.1290322580645161,-1.1670843534560307,Augmentation,2.0,,,-0.04337617043504871,2.75,3.12,3.12,2.38,2.25,3.38,2.88,1.5,3.38,2.5,0.14,0.02,2710.0,2380.0,2480.0
53-5031,Ship Engineers,-0.5264951,0.23,0.171875,0.140625,-0.5633259155680889,Augmentation,3.0,,,-0.02630535376415255,3.25,3.62,3.88,2.75,2.38,3.62,3.12,1.88,3.5,3.0,0.23,0.05,8860.0,8580.0,8400.0
53-6011,Bridge and Lock Tenders,-0.6322159,0.18,0.2857142857142857,0.1607142857142857,-0.5504987631881572,Augmentation,2.0,,,-0.06265656413297171,2.38,3.0,3.0,2.5,2.0,3.25,2.88,1.12,3.0,2.88,0.18,0.03,3460.0,2720.0,3040.0
53-6021,Parking Lot Attendants,-0.8353891,0.29,0.1071428571428571,0.125,-0.615225530988416,Transformation,2.0,98.72,1.28,0.08036507275355853,2.25,3.25,2.88,2.12,2.75,2.75,2.5,1.0,3.5,2.75,0.29,0.14,118130.0,134650.0,137880.0
53-6031,Service Station Attendants,-1.221489,0.24,0.1304347826086956,0.0652173913043478,-0.8328550747594946,Transformation,2.0,,,0.04997774186059778,2.5,3.12,3.0,2.25,2.38,2.75,2.75,1.38,3.12,2.62,0.24,0.16,92530.0,98270.0,102010.0
53-6032,Aircraft Service Attendants,,0.16999999999999998,0.1388888888888889,0.1111111111111111,-0.8801086031625726,Augmentation,2.0,,,0.12027319385464463,2.75,3.25,3.0,2.5,2.0,3.25,3.0,1.38,3.0,2.75,0.16999999999999998,0.08,24940.0,27310.0,31300.0
53-6041,Traffic Technicians,0.3995872,0.26,0.4629629629629629,0.3888888888888888,0.2602825206896781,Augmentation,3.0,89.91999999999999,10.079999999999998,0.021677395852144343,3.0,3.62,3.25,2.62,2.88,3.12,3.25,2.75,3.25,3.12,0.26,0.05,7530.0,7580.0,7860.0
53-6051,Transportation Inspectors,-0.18376,0.24,0.4125757575757576,0.23439393939393938,-0.060069727126423965,Augmentation,3.0,90.72500000000001,9.275,-0.05902418219168026,2.8733333333333335,3.5,3.5400000000000005,2.5,2.29,3.2133333333333334,3.5,2.2133333333333334,3.5,3.2866666666666666,0.24,0.04,27670.0,23320.0,24500.0
53-6061,"Transportation Attendants, Except Flight Attendants",-0.3752249,0.235,0.2222222222222222,0.1388888888888889,-0.4243108171074954,Transformation,2.0,94.55000000000001,5.45,0.158768282548293,2.88,3.75,3.0,2.12,2.0,3.25,2.88,1.0,3.75,2.62,0.235,0.135,20190.0,25340.0,27110.0
53-6099,"Transportation Workers, All Other",,0.16999999999999998,,,-0.9122521077440928,Augmentation,,,,0.11291241354357195,,,,,,,,,,,0.16999999999999998,0.08,10940.0,10960.0,13550.0
53-7011,Conveyor Operators and Tenders,-0.7554432,,0.1034482758620689,0.1379310344827586,-0.8821359364150088,,2.0,,,-0.03571482210994292,2.75,3.12,3.0,2.12,2.0,3.38,2.88,1.75,3.0,2.75,,,24660.0,26060.0,22930.0
53-7021,Crane and Tower Operators,-1.030619,0.18,0.1842105263157894,0.0263157894736842,-0.8368736842594288,Augmentation,3.0,,,0.007426282241284943,2.88,3.12,3.25,2.25,2.62,3.12,3.0,1.12,3.0,2.62,0.18,0.03,42260.0,42000.0,42890.0
53-7031,Dredge Operators,-1.016648,0.13,0.0,0.0,-1.23509481252659,Augmentation,2.0,,,0.051847412281555316,2.5,2.88,3.0,2.38,2.0,2.88,2.5,1.25,2.88,2.12,0.13,0.02,940.0,1030.0,1040.0
53-7032,Excavating and Loading Machine and Dragline Operators,-1.144356,,,,-1.144355994114007,,,,,,,,,,,,,,,,,,,,
53-7033,"Loading Machine Operators, Underground Mining",-1.262688,,,,-1.2626879942134361,,,,,,,,,,,,,,,,,,,,
53-7041,Hoist and Winch Operators,-0.9781997,0.18,0.0,0.0952380952380952,-1.0981087506777547,Augmentation,2.0,,,0.07977742267154797,2.88,3.38,3.75,2.5,2.62,3.62,2.75,1.25,3.12,2.25,0.18,0.03,2230.0,2480.0,2600.0
53-7051,Industrial Truck and Tractor Operators,-1.39869,0.2,0.03125,0.03125,-1.1413233497308921,Transformation,2.0,,,-0.0028927991488498783,2.12,2.88,2.75,2.12,2.12,2.75,2.88,1.25,2.75,2.5,0.2,0.1,778920.0,805770.0,774420.0
53-7061,Cleaners of Vehicles and Equipment,-1.629897,0.105,0.0833333333333333,0.0,-1.3755138611834055,Augmentation,2.0,,,0.020512872011652306,2.0,2.5,2.25,1.88,1.62,2.75,2.25,1.25,2.62,1.88,0.105,0.015,365290.0,373960.0,380430.0
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",-1.709183,0.11666666666666665,0.0417391304347826,0.040869565217391296,-1.4359010329075454,Augmentation,2.0,98.075,1.925,-0.009690270821892444,2.25,3.0,2.625,2.06,1.94,2.935,2.685,1.06,2.75,2.315,0.11666666666666665,0.02666666666666667,3008300.0,2982530.0,2950280.0
53-7063,Machine Feeders and Offbearers,-1.037413,0.12,0.0909090909090909,0.0909090909090909,-1.129306181638708,Augmentation,2.0,95.17,4.83,-0.024686740038781352,2.0,2.75,2.5,2.0,2.12,3.0,2.75,1.25,2.75,2.38,0.12,0.02,44500.0,46690.0,42330.0
53-7064,"Packers and Packagers, Hand",-1.51362,0.2,0.1,0.1,-1.0756154805050488,Augmentation,2.0,100.0,0.0,-0.0685197307455444,2.12,2.75,2.75,2.0,2.0,3.0,2.62,1.0,2.62,2.0,0.2,0.05,645210.0,601440.0,559820.0
53-7065,Stockers and Order Fillers,,0.28500000000000003,0.1818181818181818,0.1909090909090909,-0.3542950294555918,Automation,2.0,92.775,7.225,-0.006788501306605799,2.12,3.12,2.75,2.0,2.0,2.62,3.0,1.0,2.75,2.62,0.28500000000000003,0.08,2872680.0,2779530.0,2833810.0
53-7071,Gas Compressor and Gas Pumping Station Operators,-0.6909992,0.29,0.2692307692307693,0.0769230769230769,-0.3218586297668637,Transformation,2.0,96.63499999999999,3.365,-0.10684420579202825,2.88,3.12,3.62,2.25,2.25,3.12,3.12,1.88,3.0,3.0,0.29,0.11,4400.0,5110.0,3510.0
53-7072,"Pump Operators, Except Wellhead Pumpers",-0.8422927,0.28,0.2499999999999999,0.1666666666666666,-0.4262196963282834,Transformation,2.0,96.37,3.63,-0.08060370790460802,2.88,3.12,3.12,2.12,2.38,3.5,3.12,2.0,3.12,2.88,0.28,0.1,11570.0,12600.0,9780.0
53-7073,Wellhead Pumpers,-1.091197,0.19,0.0,0.0,-1.1109405250084567,Transformation,2.0,,,-0.006604365044823757,2.38,2.88,3.12,1.88,2.25,3.12,2.75,1.12,3.0,2.62,0.19,0.12,18230.0,17350.0,17990.0
